ralfherzog-20070820_de4_de4-86;ralfherzog-20070820_de4;de4-86;DIESE FUNKTECHNIK WIRD AUF KURZEN STRECKEN ANGEWENDET;diese funktechnik wird auf kurzen strecken angewendet;3
ralfherzog-20070820_de4_de4-87;ralfherzog-20070820_de4;de4-87;KURZE KABELVERBINDUNGEN SOLLEN VERMIEDEN WERDEN;kurze kabelverbindungen sollen vermieden werden;3
ralfherzog-20070820_de4_de4-88;ralfherzog-20070820_de4;de4-88;NUR DAS UNMITTELBARE UMFELD DES JEWEILIGEN SENDERS WIRD ABGEDECKT;nur das unmittelbare umfeld des jeweiligen senders wird abgedeckt;3
ralfherzog-20070820_de4_de4-89;ralfherzog-20070820_de4;de4-89;DIESER STANDARD WURDE AM VIERZEHNTEN JUNI ZWEITAUSENDZWEI VERÖFFENTLICHT;dieser standard wurde am vierzehnten juni zweitausendzwei veröffentlicht;3
ralfherzog-20070820_de4_de4-90;ralfherzog-20070820_de4;de4-90;ZIELE SIND DAS ERREICHEN HÖHERER ÜBERTRAGUNGSRATEN UND EIN GERINGERER ENERGIEVERBRAUCH;ziele sind das erreichen höherer übertragungsraten und ein geringerer energieverbrauch;3
ralfherzog-20070820_de4_de4-91;ralfherzog-20070820_de4;de4-91;STÖRUNGEN DURCH DRITTE SIND RELATIV UNWAHRSCHEINLICH;störungen durch dritte sind relativ unwahrscheinlich;3
ralfherzog-20070820_de4_de4-92;ralfherzog-20070820_de4;de4-92;WEIL MAN SICH AUF EINEN KLEINEN RAUM BESCHRÄNKT;weil man sich auf einen kleinen raum beschränkt;3
ralfherzog-20070820_de4_de4-93;ralfherzog-20070820_de4;de4-93;FERNER BENÖTIGT MAN NUR EINE GERINGE SENDELEISTUNG;ferner benötigt man nur eine geringe sendeleistung;3
ralfherzog-20070820_de4_de4-94;ralfherzog-20070820_de4;de4-94;DIE BEI NOTEBOOKS ZU EINER ENERGIEERSPARNIS;die bei notebooks zu einer energieersparnis;3
ralfherzog-20070820_de4_de4-95;ralfherzog-20070820_de4;de4-95;UND EINER VERLÄNGERTEN LEBENSDAUER DES AKKUS FÜHREN KANN;und einer verlängerten lebensdauer des akkus führen kann;3
ralfherzog-20070820_de4_de4-96;ralfherzog-20070820_de4;de4-96;DIESE TELEFONSOFTWARE IST MÖGLICHERWEISE KOSTENLOS ERHÄLTLICH;diese telefonsoftware ist möglicherweise kostenlos erhältlich;3
ralfherzog-20070820_de4_de4-97;ralfherzog-20070820_de4;de4-97;MAN KANN KOSTENFREI IM INTERNET TELEFONGESPRÄCHE FÜHREN;man kann kostenfrei im internet telefongespräche führen;3
ralfherzog-20070820_de4_de4-98;ralfherzog-20070820_de4;de4-98;DIESE SOFTWARE VERWENDET MÖGLICHERWEISE OFFENE STANDARDS;diese software verwendet möglicherweise offene standards;3
ralfherzog-20070820_de4_de4-99;ralfherzog-20070820_de4;de4-99;DURCH DIE KOMBINATION KANN DAS GESPRÄCH ABHÖRSICHER GEFÜHRT WERDEN;durch die kombination kann das gespräch abhörsicher geführt werden;3
ralfherzog-20070822_de5_de5-001;ralfherzog-20070822_de5;de5-001;HIERBEI KOMMEN AUCH PROPRIETÄRE PROTOKOLLE ZUR ANWENDUNG;hierbei kommen auch proprietäre protokolle zur anwendung;3
ralfherzog-20070822_de5_de5-002;ralfherzog-20070822_de5;de5-002;DIESE EINNAHMEN STAMMEN AUS KRIMINELLER TÄTIGKEIT;diese einnahmen stammen aus krimineller tätigkeit;3
ralfherzog-20070822_de5_de5-003;ralfherzog-20070822_de5;de5-003;DIE DURCH GELDWÄSCHE SO VERSCHLEIERT WERDEN SOLLEN;die durch geldwäsche so verschleiert werden sollen;3
ralfherzog-20070822_de5_de5-004;ralfherzog-20070822_de5;de5-004;DASS BEIM DURCHSCHNITTLICHEN BEOBACHTER DER ANSCHEIN ERWECKT WIRD;dass beim durchschnittlichen beobachter der anschein erweckt wird;3
ralfherzog-20070822_de5_de5-005;ralfherzog-20070822_de5;de5-005;DAS GELD WÜRDE AUS RECHTMÄßIGEN GESCHÄFTEN STAMMEN;das geld würde aus rechtmäßigen geschäften stammen;3
ralfherzog-20070822_de5_de5-006;ralfherzog-20070822_de5;de5-006;DAS GELD KANN AUS DEM DROGENHANDEL STAMMEN;das geld kann aus dem drogenhandel stammen;3
ralfherzog-20070822_de5_de5-007;ralfherzog-20070822_de5;de5-007;IN DEN LEGALEN FINANZKREISLAUF GELANGT ES DURCH GELDWÄSCHE;in den legalen finanzkreislauf gelangt es durch geldwäsche;3
ralfherzog-20070822_de5_de5-008;ralfherzog-20070822_de5;de5-008;NICHT JEDES DELIKT IST GEEIGNET DEN STRAFTATBESTAND DER GELDWÄSCHE ZU ERFÜLLEN;nicht jedes delikt ist geeignet den straftatbestand der geldwäsche zu erfüllen;3
ralfherzog-20070822_de5_de5-009;ralfherzog-20070822_de5;de5-009;NUR BESTIMMTE STRAFTATEN KOMMEN IN BETRACHT;nur bestimmte straftaten kommen in betracht;3
ralfherzog-20070822_de5_de5-010;ralfherzog-20070822_de5;de5-010;HIERZU GEHÖREN VERBRECHEN UND BESTIMMTE VERGEHEN;hierzu gehören verbrechen und bestimmte vergehen;3
ralfherzog-20070822_de5_de5-011;ralfherzog-20070822_de5;de5-011;DIE AUCH BANDENMÄßIG BEGANGEN WERDEN KÖNNEN;die auch bandenmäßig begangen werden können;3
ralfherzog-20070822_de5_de5-012;ralfherzog-20070822_de5;de5-012;DURCH DIE VERSCHLEIERUNG SOLL ERREICHT WERDEN;durch die verschleierung soll erreicht werden;3
ralfherzog-20070822_de5_de5-013;ralfherzog-20070822_de5;de5-013;DASS STRAFVERFOLGUNGSBEHÖRDEN KEINEN ZUGRIFF AUF DAS GELD HABEN;dass strafverfolgungsbehörden keinen zugriff auf das geld haben;3
ralfherzog-20070822_de5_de5-014;ralfherzog-20070822_de5;de5-014;FERNER SOLL DAS FINANZAMT KEINE KENNTNIS VOM GELD ERHALTEN;ferner soll das finanzamt keine kenntnis vom geld erhalten;3
ralfherzog-20070822_de5_de5-015;ralfherzog-20070822_de5;de5-015;DER SCHADEN LIEGT NICHT NUR IN DER STRAFTAT AN SICH;der schaden liegt nicht nur in der straftat an sich;3
ralfherzog-20070822_de5_de5-016;ralfherzog-20070822_de5;de5-016;SONDERN AUCH IN DER STEUERHINTERZIEHUNG;sondern auch in der steuerhinterziehung;3
ralfherzog-20070822_de5_de5-017;ralfherzog-20070822_de5;de5-017;FERNER WERDEN KONKURRENTEN BENACHTEILIGT;ferner werden konkurrenten benachteiligt;3
ralfherzog-20070822_de5_de5-018;ralfherzog-20070822_de5;de5-018;DAS KREDITINSTITUT HÄTTE VERDACHTSANZEIGE ERSTATTEN MÜSSEN;das kreditinstitut hätte verdachtsanzeige erstatten müssen;3
ralfherzog-20070822_de5_de5-019;ralfherzog-20070822_de5;de5-019;UNTER WELCHEN VORAUSSETZUNGEN MÜSSEN RECHTSANWÄLTE VERDACHTSANZEIGE ERSTATTEN;unter welchen voraussetzungen müssen rechtsanwälte verdachtsanzeige erstatten;3
ralfherzog-20070822_de5_de5-020;ralfherzog-20070822_de5;de5-020;DAS COMPUTERNETZWERK BESTEHT NICHT NUR AUSSCHLIEßLICH AUS KABELLOSEN ELEMENTEN;das computernetzwerk besteht nicht nur ausschließlich aus kabellosen elementen;3
ralfherzog-20070822_de5_de5-021;ralfherzog-20070822_de5;de5-021;DER DATENAUSTAUSCH FINDET ZWISCHEN DEN NOTEBOOKS STATT;der datenaustausch findet zwischen den notebooks statt;3
ralfherzog-20070822_de5_de5-022;ralfherzog-20070822_de5;de5-022;EIN RELATIV SCHMALES FREQUENZBAND KOMMT ZUM EINSATZ;ein relativ schmales frequenzband kommt zum einsatz;3
ralfherzog-20070822_de5_de5-023;ralfherzog-20070822_de5;de5-023;DIESES FREQUENZBAND WIRD IN MEHRERE SEHR SCHMALE FREQUENZBÄNDER UNTERTEILT;dieses frequenzband wird in mehrere sehr schmale frequenzbänder unterteilt;3
ralfherzog-20070822_de5_de5-024;ralfherzog-20070822_de5;de5-024;GRUNDRECHTSVERWIRKUNG IST DIE VERWIRKUNG VON BÜRGERRECHTEN;grundrechtsverwirkung ist die verwirkung von bürgerrechten;3
ralfherzog-20070822_de5_de5-025;ralfherzog-20070822_de5;de5-025;ARTIKEL ACHTZEHN DEFINIERT DIEJENIGE GRENZE;artikel achtzehn definiert diejenige grenze;3
ralfherzog-20070822_de5_de5-026;ralfherzog-20070822_de5;de5-026;INNERHALB DERER POLITISCHE TOLERANZ STATTFINDET;innerhalb derer politische toleranz stattfindet;3
ralfherzog-20070822_de5_de5-027;ralfherzog-20070822_de5;de5-027;DADURCH WIRD DIE STREITBARE DEMOKRATIE GESTÄRKT;dadurch wird die streitbare demokratie gestärkt;3
ralfherzog-20070822_de5_de5-028;ralfherzog-20070822_de5;de5-028;EINE KÄMPFERISCHE UND AGGRESSIVE HALTUNG GEGEN DIE FREIHEITLICHE GRUNDORDNUNG;eine kämpferische und aggressive haltung gegen die freiheitliche grundordnung;3
ralfherzog-20070822_de5_de5-029;ralfherzog-20070822_de5;de5-029;KANN ZUR VERWIRKUNG DER GRUNDRECHTE FÜHREN;kann zur verwirkung der grundrechte führen;3
ralfherzog-20070822_de5_de5-030;ralfherzog-20070822_de5;de5-030;DAS BUNDESVERFASSUNGSGERICHT STELLT DIE VERWIRKUNG FEST;das bundesverfassungsgericht stellt die verwirkung fest;3
ralfherzog-20070822_de5_de5-031;ralfherzog-20070822_de5;de5-031;BISHER SIND LEDIGLICH ZWEI ODER VIER VERWIRKUNGSVERFAHREN BEKANNT;bisher sind lediglich zwei oder vier verwirkungsverfahren bekannt;3
ralfherzog-20070822_de5_de5-032;ralfherzog-20070822_de5;de5-032;DIE VERWIRKUNG MUSS NICHT UNBEDINGT UNBEFRISTET AUSGESPROCHEN WERDEN;die verwirkung muss nicht unbedingt unbefristet ausgesprochen werden;3
ralfherzog-20070822_de5_de5-033;ralfherzog-20070822_de5;de5-033;SIE KANN ZEITLICH BESCHRÄNKT ODER WIEDER ZURÜCKGENOMMEN WERDEN;sie kann zeitlich beschränkt oder wieder zurückgenommen werden;3
ralfherzog-20070822_de5_de5-034;ralfherzog-20070822_de5;de5-034;HIERZU BEDARF ES EINER ZUKUNFTSPROGNOSE;hierzu bedarf es einer zukunftsprognose;3
ralfherzog-20070822_de5_de5-035;ralfherzog-20070822_de5;de5-035;DIE VERTRAGSFREIHEIT IST AUSFLUSS DER ALLGEMEINEN HANDLUNGSFREIHEIT;die vertragsfreiheit ist ausfluss der allgemeinen handlungsfreiheit;3
ralfherzog-20070822_de5_de5-036;ralfherzog-20070822_de5;de5-036;ES IST JEDERMANN ERLAUBT VERTRÄGE FREI ABZUSCHLIEßEN;es ist jedermann erlaubt verträge frei abzuschließen;3
ralfherzog-20070822_de5_de5-037;ralfherzog-20070822_de5;de5-037;VERTRAGSPARTNER UND VERTRAGSGEGENSTAND KÖNNEN FREI BESTIMMT WERDEN;vertragspartner und vertragsgegenstand können frei bestimmt werden;3
ralfherzog-20070822_de5_de5-038;ralfherzog-20070822_de5;de5-038;SOFERN NICHT GEGEN HÖHERRANGIGES RECHT VERSTOßEN WIRD;sofern nicht gegen höherrangiges recht verstoßen wird;3
ralfherzog-20070822_de5_de5-039;ralfherzog-20070822_de5;de5-039;PARAGRAPHSYMBOL ZWEIHUNDERTDREIUNDFÜNFZIG STGB SCHÜTZT AUCH DIE FREIE WILLENSBILDUNG;paragraphsymbol zweihundertdreiundfünfzig stgb schützt auch die freie willensbildung;3
ralfherzog-20070822_de5_de5-040;ralfherzog-20070822_de5;de5-040;MAN UNTERSCHEIDET ABSCHLUSSFREIHEIT;man unterscheidet abschlussfreiheit;3
ralfherzog-20070822_de5_de5-041;ralfherzog-20070822_de5;de5-041;INHALTSFREIHEIT FORMFREIHEIT UND AUFHEBUNGSFREIHEIT;inhaltsfreiheit formfreiheit und aufhebungsfreiheit;3
ralfherzog-20070822_de5_de5-042;ralfherzog-20070822_de5;de5-042;DIE ABSCHLUSSFREIHEIT BEZEICHNET DAS RECHT SICH FREI ENTSCHEIDEN ZU KÖNNEN;die abschlussfreiheit bezeichnet das recht sich frei entscheiden zu können;3
ralfherzog-20070822_de5_de5-043;ralfherzog-20070822_de5;de5-043;OB MAN MIT JEMANDEM EINEN VERTRAG ABSCHLIEßEN MÖCHTE ODER NICHT;ob man mit jemandem einen vertrag abschließen möchte oder nicht;3
ralfherzog-20070822_de5_de5-044;ralfherzog-20070822_de5;de5-044;DIESE FREIHEIT IST DURCH GESETZ BESCHRÄNKBAR;diese freiheit ist durch gesetz beschränkbar;3
ralfherzog-20070822_de5_de5-045;ralfherzog-20070822_de5;de5-045;MAN SPRICHT IN DIESEM FALL VON KONTRAHIERUNGSZWANG;man spricht in diesem fall von kontrahierungszwang;3
ralfherzog-20070822_de5_de5-046;ralfherzog-20070822_de5;de5-046;INHALTSFREIHEIT BEDEUTET DASS DER INHALT DER VERTRAGLICHEN VEREINBARUNGEN;inhaltsfreiheit bedeutet dass der inhalt der vertraglichen vereinbarungen;3
ralfherzog-20070822_de5_de5-047;ralfherzog-20070822_de5;de5-047;VON DEN VERTRAGSPARTEIEN FREI BESTIMMT WERDEN KANN;von den vertragsparteien frei bestimmt werden kann;3
ralfherzog-20070822_de5_de5-048;ralfherzog-20070822_de5;de5-048;VOM GESETZ BISHER NICHT VORGESEHENE NEUE VERTRAGSTYPEN KÖNNEN GESCHAFFEN WERDEN;vom gesetz bisher nicht vorgesehene neue vertragstypen können geschaffen werden;3
ralfherzog-20070822_de5_de5-049;ralfherzog-20070822_de5;de5-049;DIE INHALTSFREIHEIT WIRD DURCH DEN TYPENZWANG BESCHRÄNKT;die inhaltsfreiheit wird durch den typenzwang beschränkt;3
ralfherzog-20070822_de5_de5-050;ralfherzog-20070822_de5;de5-050;DER TYPENZWANG GILT IM DEUTSCHEN SACHENRECHT;der typenzwang gilt im deutschen sachenrecht;3
ralfherzog-20070822_de5_de5-051;ralfherzog-20070822_de5;de5-051;GRUNDSÄTZLICH KÖNNEN VERTRÄGE OHNE EINHALTUNG;grundsätzlich können verträge ohne einhaltung;3
ralfherzog-20070822_de5_de5-052;ralfherzog-20070822_de5;de5-052;EINER BESTIMMTEN FORM ABGESCHLOSSEN WERDEN;einer bestimmten form abgeschlossen werden;3
ralfherzog-20070822_de5_de5-053;ralfherzog-20070822_de5;de5-053;ES KANN AUCH EINE FORM GEWÄHLT WERDEN DIE IM GESETZ NICHT VORGESEHEN IST;es kann auch eine form gewählt werden die im gesetz nicht vorgesehen ist;3
ralfherzog-20070822_de5_de5-054;ralfherzog-20070822_de5;de5-054;AUSNAHMSWEISE KANN EINE BESTIMMTE FORM DURCH DAS GESETZ VORGESCHRIEBEN SEIN;ausnahmsweise kann eine bestimmte form durch das gesetz vorgeschrieben sein;3
ralfherzog-20070822_de5_de5-055;ralfherzog-20070822_de5;de5-055;GESETZLICHE FORMVORSCHRIFTEN DIENEN DEM SCHUTZ;gesetzliche formvorschriften dienen dem schutz;3
ralfherzog-20070822_de5_de5-056;ralfherzog-20070822_de5;de5-056;EINES ODER BEIDER VERTRAGSCHLIEßENDEN;eines oder beider vertragschließenden;3
ralfherzog-20070822_de5_de5-057;ralfherzog-20070822_de5;de5-057;AUFHEBUNGSFREIHEIT BEDEUTET DASS EIN EINMAL;aufhebungsfreiheit bedeutet dass ein einmal;3
ralfherzog-20070822_de5_de5-058;ralfherzog-20070822_de5;de5-058;GESCHLOSSENER VERTRAG AUCH WIEDER AUFGELÖST WERDEN KANN;geschlossener vertrag auch wieder aufgelöst werden kann;3
ralfherzog-20070822_de5_de5-059;ralfherzog-20070822_de5;de5-059;DIE PERSÖNLICHE ENTSCHEIDUNGSFREIHEIT WIRD;die persönliche entscheidungsfreiheit wird;3
ralfherzog-20070822_de5_de5-060;ralfherzog-20070822_de5;de5-060;NOCH VERFASSUNGSKONFORM BERÜCKSICHTIGT;noch verfassungskonform berücksichtigt;3
ralfherzog-20070822_de5_de5-061;ralfherzog-20070822_de5;de5-061;ES HANDELT SICH UM FREIE SOFTWARE;es handelt sich um freie software;3
ralfherzog-20070822_de5_de5-062;ralfherzog-20070822_de5;de5-062;FÜR DIE VERSCHLÜSSELUNG MIT EINEM ÖFFENTLICHEN SCHLÜSSEL;für die verschlüsselung mit einem öffentlichen schlüssel;3
ralfherzog-20070822_de5_de5-063;ralfherzog-20070822_de5;de5-063;DIE ENTSCHLÜSSELUNG ERFOLGT MIT EINEM PRIVATEN SCHLÜSSEL;die entschlüsselung erfolgt mit einem privaten schlüssel;3
ralfherzog-20070822_de5_de5-064;ralfherzog-20070822_de5;de5-064;SIE IST BESTANDTEIL DER GRAFISCHEN OBERFLÄCHE;sie ist bestandteil der grafischen oberfläche;3
ralfherzog-20070822_de5_de5-065;ralfherzog-20070822_de5;de5-065;DIE KRYPTOGRAFISCHE FUNKTIONALITÄT WIRD VON EINER ANDEREN ANWENDUNG ÜBERNOMMEN;die kryptografische funktionalität wird von einer anderen anwendung übernommen;3
ralfherzog-20070822_de5_de5-066;ralfherzog-20070822_de5;de5-066;DAS SIGNIEREN UND VERIFIZIEREN MUSS EBENFALLS DURCHGEFÜHRT WERDEN;das signieren und verifizieren muss ebenfalls durchgeführt werden;3
ralfherzog-20070822_de5_de5-067;ralfherzog-20070822_de5;de5-067;WIE LAUTET DIE AKTUELLE VERSIONSNUMMER;wie lautet die aktuelle versionsnummer;3
ralfherzog-20070822_de5_de5-068;ralfherzog-20070822_de5;de5-068;GIBT ES ZU DIESEM PROGRAMM EINE ILLUSTRIERTE ANLEITUNG;gibt es zu diesem programm eine illustrierte anleitung;3
ralfherzog-20070822_de5_de5-069;ralfherzog-20070822_de5;de5-069;WAS UNTERSCHEIDET EINE VERSCHULDENSFÄHIGE;was unterscheidet eine verschuldensfähige;3
ralfherzog-20070822_de5_de5-070;ralfherzog-20070822_de5;de5-070;VON EINER BESCHRÄNKT VERSCHULDENSFÄHIGEN PERSON;von einer beschränkt verschuldensfähigen person;3
ralfherzog-20070822_de5_de5-071;ralfherzog-20070822_de5;de5-071;EINE VERSCHULDENSUNFÄHIGE PERSON WURDE ANGEKLAGT;eine verschuldensunfähige person wurde angeklagt;3
ralfherzog-20070822_de5_de5-072;ralfherzog-20070822_de5;de5-072;WELCHE PERSONEN GELTEN ALS VERSCHULDENSFÄHIG;welche personen gelten als verschuldensfähig;3
ralfherzog-20070822_de5_de5-073;ralfherzog-20070822_de5;de5-073;SCHULDUNFÄHIG IST WER DAS SIEBTE LEBENSJAHR NOCH NICHT VOLLENDET HAT;schuldunfähig ist wer das siebte lebensjahr noch nicht vollendet hat;3
ralfherzog-20070822_de5_de5-074;ralfherzog-20070822_de5;de5-074;IM ZUSTAND DER BEWUSSTLOSIGKEIT HAT JEMAND EINER ANDEREN PERSON SCHADEN ZUGEFÜGT;im zustand der bewusstlosigkeit hat jemand einer anderen person schaden zugefügt;3
ralfherzog-20070822_de5_de5-075;ralfherzog-20070822_de5;de5-075;DIE VERANTWORTLICHKEIT LIEGT NICHT VOR WENN MAN;die verantwortlichkeit liegt nicht vor wenn man;3
ralfherzog-20070822_de5_de5-076;ralfherzog-20070822_de5;de5-076;OHNE VERSCHULDEN ALKOHOLISIERT WORDEN IST;ohne verschulden alkoholisiert worden ist;3
ralfherzog-20070822_de5_de5-077;ralfherzog-20070822_de5;de5-077;ES HANDELT SICH UM EINE HOCHEBENE IN BONN;es handelt sich um eine hochebene in bonn;3
ralfherzog-20070822_de5_de5-078;ralfherzog-20070822_de5;de5-078;IM ZWEITEN WELTKRIEG BEFANDEN SICH IN DEUTSCHLAND VIELE KASERNEN;im zweiten weltkrieg befanden sich in deutschland viele kasernen;3
ralfherzog-20070822_de5_de5-079;ralfherzog-20070822_de5;de5-079;IM ANGRENZENDEN KOTTENFORST GAB ES MUNITIONSLAGER;im angrenzenden kottenforst gab es munitionslager;3
ralfherzog-20070822_de5_de5-080;ralfherzog-20070822_de5;de5-080;IN DER NACHKRIEGSZEIT WURDEN DIE KASERNEN UMGEBAUT;in der nachkriegszeit wurden die kasernen umgebaut;3
ralfherzog-20070822_de5_de5-081;ralfherzog-20070822_de5;de5-081;DER STADTTEIL AM RANDE DER STADT WUCHS SEHR SCHNELL;der stadtteil am rande der stadt wuchs sehr schnell;3
ralfherzog-20070822_de5_de5-082;ralfherzog-20070822_de5;de5-082;DORT LEBTEN UNTER ANDEREM WILLY BRANDT LUDWIG ERHARD UND HEINRICH LÜBKE;dort lebten unter anderem willy brandt ludwig erhard und heinrich lübke;3
ralfherzog-20070822_de5_de5-083;ralfherzog-20070822_de5;de5-083;DORT BEFINDET SICH EBENFALLS EIN MEHR ALS ACHTZIG METER HOHER SENDEMAST;dort befindet sich ebenfalls ein mehr als achtzig meter hoher sendemast;3
ralfherzog-20070822_de5_de5-084;ralfherzog-20070822_de5;de5-084;DORT WERDEN ZAHLREICHE RUNDFUNKPROGRAMME AUSGESTRAHLT;dort werden zahlreiche rundfunkprogramme ausgestrahlt;3
ralfherzog-20070822_de5_de5-085;ralfherzog-20070822_de5;de5-085;IM JAHR NEUNZEHNHUNDERTACHTUNDNEUNZIG LEBTEN DORT ZWEITAUSEND BÜRGER;im jahr neunzehnhundertachtundneunzig lebten dort zweitausend bürger;3
ralfherzog-20070822_de5_de5-086;ralfherzog-20070822_de5;de5-086;NORWEGEN GRENZT AN SCHWEDEN FINNLAND UND RUSSLAND;norwegen grenzt an schweden finnland und russland;3
ralfherzog-20070822_de5_de5-087;ralfherzog-20070822_de5;de5-087;NORWEGEN IST EINE PARLAMENTARISCHE MONARCHIE;norwegen ist eine parlamentarische monarchie;3
ralfherzog-20070822_de5_de5-088;ralfherzog-20070822_de5;de5-088;ES GIBT ZAHLREICHE BUCHTEN AN DER ETWA ZWANZIGTAUSEND KILOMETER LANGEN ATLANTIKKÜSTE;es gibt zahlreiche buchten an der etwa zwanzigtausend kilometer langen atlantikküste;3
ralfherzog-20070822_de5_de5-089;ralfherzog-20070822_de5;de5-089;ZAHLREICHE WASSERFÄLLE GIBT ES IM LANDESINNERN;zahlreiche wasserfälle gibt es im landesinnern;3
ralfherzog-20070822_de5_de5-090;ralfherzog-20070822_de5;de5-090;DIE ZAHL DER NORWEGER STEIGT KONTINUIERLICH AN;die zahl der norweger steigt kontinuierlich an;3
ralfherzog-20070822_de5_de5-091;ralfherzog-20070822_de5;de5-091;DIESES LAND IST FÜR EINWANDERER SEHR ATTRAKTIV;dieses land ist für einwanderer sehr attraktiv;3
ralfherzog-20070822_de5_de5-092;ralfherzog-20070822_de5;de5-092;EINE EHRENRÜHRIGE TATSACHE WURDE GEGENÜBER EINER DRITTEN PERSON MITGETEILT;eine ehrenrührige tatsache wurde gegenüber einer dritten person mitgeteilt;3
ralfherzog-20070822_de5_de5-093;ralfherzog-20070822_de5;de5-093;NICHT JEDOCH GEGENÜBER DEM TATOPFER;nicht jedoch gegenüber dem tatopfer;3
ralfherzog-20070822_de5_de5-094;ralfherzog-20070822_de5;de5-094;DER TÄTER GEHT VON DER WAHRHEIT DER VERBREITETEN TATSACHE AUS;der täter geht von der wahrheit der verbreiteten tatsache aus;3
ralfherzog-20070822_de5_de5-095;ralfherzog-20070822_de5;de5-095;ER WIRD DENNOCH BESTRAFT ES SEI DENN;er wird dennoch bestraft es sei denn;3
ralfherzog-20070822_de5_de5-096;ralfherzog-20070822_de5;de5-096;DER NACHWEIS DER EHRENRÜHRIGEN TATSACHE KANN ERBRACHT WERDEN;der nachweis der ehrenrührigen tatsache kann erbracht werden;3
ralfherzog-20070822_de5_de5-097;ralfherzog-20070822_de5;de5-097;DIE ÜBLE NACHREDE NACH PARAGRAPHSYMBOL HUNDERTSECHSUNDACHZIG IST ZU BEJAHEN;die üble nachrede nach paragraphsymbol hundertsechsundachzig ist zu bejahen;3
ralfherzog-20070822_de5_de5-098;ralfherzog-20070822_de5;de5-098;DER GLÄUBIGER HAT DAS RECHT VOM SCHULDNER EINE LEISTUNG VERLANGEN ZU DÜRFEN;der gläubiger hat das recht vom schuldner eine leistung verlangen zu dürfen;3
ralfherzog-20070822_de5_de5-099;ralfherzog-20070822_de5;de5-099;ES GIBT RECHTSGESCHÄFTLICHE UND RECHTSGESCHÄFTSÄHNLICHE SCHULDVERHÄLTNISSE;es gibt rechtsgeschäftliche und rechtsgeschäftsähnliche schuldverhältnisse;3
ralfherzog-20070822_de5_de5-100;ralfherzog-20070822_de5;de5-100;DANEBEN GIBT ES GESETZLICHE SCHULDVERHÄLTNISSE;daneben gibt es gesetzliche schuldverhältnisse;3
ralfherzog-20070822_de5_de5-101;ralfherzog-20070822_de5;de5-101;WAS VERSTEHT MAN UNTER EINEM SCHULDVERHÄLTNIS IM WEITEREN SINN;was versteht man unter einem schuldverhältnis im weiteren sinn;3
ralfherzog-20070822_de5_de5-102;ralfherzog-20070822_de5;de5-102;DER GLÄUBIGER MACHTE EINEN BESTIMMTEN ANSPRUCH GEGEN DEN SCHULDNER GELTEND;der gläubiger machte einen bestimmten anspruch gegen den schuldner geltend;3
ralfherzog-20070822_de5_de5-103;ralfherzog-20070822_de5;de5-103;DER SCHULDNER IST DAVON ÜBERZEUGT ZUR LEISTUNG VERPFLICHTET ZU SEIN;der schuldner ist davon überzeugt zur leistung verpflichtet zu sein;3
ralfherzog-20070822_de5_de5-104;ralfherzog-20070822_de5;de5-104;DER KÄUFER VERLANGT VOM VERKÄUFER DIE HERAUSGABE DER GEKAUFTEN SACHE;der käufer verlangt vom verkäufer die herausgabe der gekauften sache;3
ralfherzog-20070822_de5_de5-105;ralfherzog-20070822_de5;de5-105;DER VERKÄUFER MÖCHTE DEM KÄUFER DIE SACHE GEBEN;der verkäufer möchte dem käufer die sache geben;3
ralfherzog-20070822_de5_de5-106;ralfherzog-20070822_de5;de5-106;WANN ERLISCHT DAS SCHULDVERHÄLTNIS IM ENGEREN SINNE;wann erlischt das schuldverhältnis im engeren sinne;3
ralfherzog-20070822_de5_de5-107;ralfherzog-20070822_de5;de5-107;DIE SACHE IST VOR ÜBERGABE AN DEN KÄUFER KAPUTTGEGANGEN;die sache ist vor übergabe an den käufer kaputtgegangen;3
ralfherzog-20070822_de5_de5-108;ralfherzog-20070822_de5;de5-108;DAS SCHULDVERHÄLTNIS IST WEGEN UNMÖGLICHKEIT ERLOSCHEN;das schuldverhältnis ist wegen unmöglichkeit erloschen;3
ralfherzog-20070822_de5_de5-109;ralfherzog-20070822_de5;de5-109;AUS DEM SCHULDVERHÄLTNIS IM WEITEREN SINNE;aus dem schuldverhältnis im weiteren sinne;3
ralfherzog-20070822_de5_de5-110;ralfherzog-20070822_de5;de5-110;KÖNNEN AUCH KÜNDIGUNGSRECHTE ABGELEITET WERDEN;können auch kündigungsrechte abgeleitet werden;3
ralfherzog-20070822_de5_de5-111;ralfherzog-20070822_de5;de5-111;DER KAUFVERTRAG IST EIN SCHULDVERHÄLTNIS IM WEITEREN SINNE;der kaufvertrag ist ein schuldverhältnis im weiteren sinne;3
ralfherzog-20070822_de5_de5-112;ralfherzog-20070822_de5;de5-112;EIN SCHULDVERHÄLTNIS ENTSTEHT REGELMÄßIG DURCH VERTRAG;ein schuldverhältnis entsteht regelmäßig durch vertrag;3
ralfherzog-20070822_de5_de5-113;ralfherzog-20070822_de5;de5-113;FERNER KANN ES DURCH DIE AUFNAHME VON VERTRAGSVERHANDLUNGEN ENTSTEHEN;ferner kann es durch die aufnahme von vertragsverhandlungen entstehen;3
ralfherzog-20070822_de5_de5-114;ralfherzog-20070822_de5;de5-114;BEIM SCHULDVERHÄLTNIS FINDET EINE BEZIEHUNG;beim schuldverhältnis findet eine beziehung;3
