rwunsch-20090706-tpr_de9-068;rwunsch-20090706-tpr;de9-068;NUR DER EIGENTÜMER DES SCHLÜSSELS;nur der eigentümer des schlüssels;2
rwunsch-20090706-tpr_de9-069;rwunsch-20090706-tpr;de9-069;KANN DIE MITTEILUNG ENTSCHLÜSSELN UND LESEN;kann die mitteilung entschlüsseln und lesen;2
rwunsch-20090706-tpr_de9-070;rwunsch-20090706-tpr;de9-070;DIE BEIDEN SIND ÜBER EINE UNSICHERE VERBINDUNG MITEINANDER IN KONTAKT;die beiden sind über eine unsichere verbindung miteinander in kontakt;2
rwunsch-20090706-tpr_de9-071;rwunsch-20090706-tpr;de9-071;BEIM GEBRAUCH VON RSA SIND MEHRERE SCHRITTE DURCHZUFÜHREN;beim gebrauch von rsa sind mehrere schritte durchzuführen;2
rwunsch-20090706-tpr_de9-072;rwunsch-20090706-tpr;de9-072;DIE EINE PARTEI WÄHLT ZWEI PRIMZAHLEN AUS;die eine partei wählt zwei primzahlen aus;2
rwunsch-20090706-tpr_de9-073;rwunsch-20090706-tpr;de9-073;DIE BEIDEN PRIMZAHLEN MÜSSEN EINEN UNTERSCHIEDLICHEN WERT HABEN UND;die beiden primzahlen müssen einen unterschiedlichen wert haben und;2
rwunsch-20090706-tpr_de9-074;rwunsch-20090706-tpr;de9-074;UNABHÄNGIG VONEINANDER GEWÄHLT WORDEN SEIN;unabhängig voneinander gewählt worden sein;2
rwunsch-20090706-tpr_de9-075;rwunsch-20090706-tpr;de9-075;DAS PRODUKT DER BEIDEN PRIMZAHLEN WIRD BERECHNET;das produkt der beiden primzahlen wird berechnet;2
rwunsch-20090706-tvb_de6-30;rwunsch-20090706-tvb;de6-30;DANN IST VON EINER EINBEZIEHUNG AUSZUGEHEN;dann ist von einer einbeziehung auszugehen;2
rwunsch-20090706-tvb_de6-31;rwunsch-20090706-tvb;de6-31;LIEGT EIN VERHÄLTNIS MIT PERSONENRECHTLICHEM EINSCHLAG VOR;liegt ein verhältnis mit personenrechtlichem einschlag vor;2
rwunsch-20090706-tvb_de6-32;rwunsch-20090706-tvb;de6-32;DIES GILT INSBESONDERE IM MIETRECHT ARBEITSRECHT UND FAMILIENRECHT;dies gilt insbesondere im mietrecht arbeitsrecht und familienrecht;2
rwunsch-20090706-tvb_de6-33;rwunsch-20090706-tvb;de6-33;DER LIEFERANT LIEFERTE DEM VATER EINE MANGELHAFTE MIKROWELLE;der lieferant lieferte dem vater eine mangelhafte mikrowelle;2
rwunsch-20090706-tvb_de6-34;rwunsch-20090706-tvb;de6-34;DIE FAMILIENMITGLIEDER SIND IN DEN SCHUTZBEREICH EINBEZOGEN WORDEN;die familienmitglieder sind in den schutzbereich einbezogen worden;2
rwunsch-20090706-tvb_de6-35;rwunsch-20090706-tvb;de6-35;SIND AUCH DIE BESUCHER DER FAMILIE EINBEZOGEN;sind auch die besucher der familie einbezogen;2
rwunsch-20090706-tvb_de6-36;rwunsch-20090706-tvb;de6-36;IST DER KÄUFER AN DEN DER GEGENSTAND WEITERVERÄUßERT WIRD EBENFALLS EINBEZOGEN;ist der käufer an den der gegenstand weiterveräußert wird ebenfalls einbezogen;2
rwunsch-20090706-tvb_de6-37;rwunsch-20090706-tvb;de6-37;HABEN DIE PARTEIEN DEN DRITTEN AUSDRÜCKLICH ODER STILLSCHWEIGEND;haben die parteien den dritten ausdrücklich oder stillschweigend;2
rwunsch-20090706-tvb_de6-38;rwunsch-20090706-tvb;de6-38;IN DEN SCHUTZBEREICH DES VERTRAGES EINBEZIEHEN WOLLEN;in den schutzbereich des vertrages einbeziehen wollen;2
rwunsch-20090706-tvb_de6-39;rwunsch-20090706-tvb;de6-39;DIE LEISTUNGSNÄHE MUSSTE BEI DER ANBAHNUNG DES VERTRAGSSCHLUSSES ERKENNBAR SEIN;die leistungsnähe musste bei der anbahnung des vertragsschlusses erkennbar sein;2
rwunsch-20090706-ueo_de11-030;rwunsch-20090706-ueo;de11-030;HIERBEI WIRD DAS FELDKABEL MÖGLICHST HOCH VERBAUT;hierbei wird das feldkabel möglichst hoch verbaut;2
rwunsch-20090706-ueo_de11-031;rwunsch-20090706-ueo;de11-031;WODURCH EINE SABOTAGE DURCH BÖSEWICHTE VERMIEDEN WERDEN SOLL;wodurch eine sabotage durch bösewichte vermieden werden soll;2
rwunsch-20090706-ueo_de11-032;rwunsch-20090706-ueo;de11-032;BEIM TIEFBAU WIRD DAS KABEL EINFACH AUF DEM BODEN AUSGELEGT;beim tiefbau wird das kabel einfach auf dem boden ausgelegt;2
rwunsch-20090706-ueo_de11-033;rwunsch-20090706-ueo;de11-033;DIE WILLENSERKLÄRUNG EINES GESCHÄFTSUNFÄHIGEN IST NICHTIG;die willenserklärung eines geschäftsunfähigen ist nichtig;2
rwunsch-20090706-ueo_de11-034;rwunsch-20090706-ueo;de11-034;DIE WIRKSAMKEIT DER WILLENSERKLÄRUNG IST INSGEHEIM NICHT GEWOLLT;die wirksamkeit der willenserklärung ist insgeheim nicht gewollt;2
rwunsch-20090706-ueo_de11-035;rwunsch-20090706-ueo;de11-035;DER ERKLÄRUNGSEMPFÄNGER KENNT DIESEN GEHEIMEN VORBEHALT;der erklärungsempfänger kennt diesen geheimen vorbehalt;2
rwunsch-20090706-ueo_de11-036;rwunsch-20090706-ueo;de11-036;DIE WILLENSERKLÄRUNG WAR GEGENÜBER EINER ANDEREN PERSON ABZUGEBEN;die willenserklärung war gegenüber einer anderen person abzugeben;2
rwunsch-20090706-ueo_de11-037;rwunsch-20090706-ueo;de11-037;DIE WILLENSERKLÄRUNG WURDE MIT EINVERSTÄNDNIS DER ERKLÄRUNGSEMPFÄNGERIN;die willenserklärung wurde mit einverständnis der erklärungsempfängerin;2
rwunsch-20090706-ueo_de11-038;rwunsch-20090706-ueo;de11-038;NUR ZUM SCHEIN ABGEGEBEN UND IST NICHTIG;nur zum schein abgegeben und ist nichtig;2
rwunsch-20090706-ueo_de11-039;rwunsch-20090706-ueo;de11-039;SIE HAT EINE NICHT ERNSTLICH GEMEINTE WILLENSERKLÄRUNG ABGEGEBEN;sie hat eine nicht ernstlich gemeinte willenserklärung abgegeben;2
rwunsch-20090706-zng_de11-040;rwunsch-20090706-zng;de11-040;DER MANGEL DER ERNSTLICHKEIT WURDE VON DER EMPFÄNGERIN NICHT VERKANNT;der mangel der ernstlichkeit wurde von der empfängerin nicht verkannt;2
rwunsch-20090706-zng_de11-041;rwunsch-20090706-zng;de11-041;DAS GESETZ SCHREIBT EINE BESTIMMTE FORM FÜR DAS RECHTSGESCHÄFT VOR;das gesetz schreibt eine bestimmte form für das rechtsgeschäft vor;2
rwunsch-20090706-zng_de11-042;rwunsch-20090706-zng;de11-042;DURCH DAS RECHTSGESCHÄFT HABEN DIE PARTEIEN;durch das rechtsgeschäft haben die parteien;2
rwunsch-20090706-zng_de11-043;rwunsch-20090706-zng;de11-043;GEGEN EINE GESETZLICHE VERBOTSVORSCHRIFT VERSTOßEN;gegen eine gesetzliche verbotsvorschrift verstoßen;2
rwunsch-20090706-zng_de11-044;rwunsch-20090706-zng;de11-044;DAS RECHTSGESCHÄFT VERSTÖßT GEGEN DIE GUTEN SITTEN;das rechtsgeschäft verstößt gegen die guten sitten;2
rwunsch-20090706-zng_de11-045;rwunsch-20090706-zng;de11-045;AUDIO UND VIDEO VERLAUFEN SYNCHRON ZUEINANDER;audio und video verlaufen synchron zueinander;2
rwunsch-20090706-zng_de11-046;rwunsch-20090706-zng;de11-046;EIN KONTINUIERLICHER DATENFLUSS SOLL ZUR VERFÜGUNG GESTELLT WERDEN;ein kontinuierlicher datenfluss soll zur verfügung gestellt werden;2
rwunsch-20090706-zng_de11-047;rwunsch-20090706-zng;de11-047;DIE INFORMATIONEN KÖNNEN VON UNTERSCHIEDLICHEN QUELLEN STAMMEN;die informationen können von unterschiedlichen quellen stammen;2
rwunsch-20090706-zng_de11-048;rwunsch-20090706-zng;de11-048;UND MITEINANDER KOMBINIERT WERDEN DAS IST DAS ZIEL DER ANGELEGENHEIT;und miteinander kombiniert werden das ist das ziel der angelegenheit;2
rwunsch-20090706-zng_de11-049;rwunsch-20090706-zng;de11-049;DIESE SOFTWARE KANN EIN SIGNAL DEKODIEREN;diese software kann ein signal dekodieren;2
sAm-20130409-msv_de10-077;sAm-20130409-msv;de10-077;DIESE UNTERSTÜTZUNG IST MITTLERWEILE NICHT MEHR VORHANDEN;diese unterstützung ist mittlerweile nicht mehr vorhanden;2
sAm-20130409-msv_de10-078;sAm-20130409-msv;de10-078;ES GIBT EINIGE ÄLTERE VERSIONEN DIE LEIDER NICHT KOMPATIBEL SIND;es gibt einige ältere versionen die leider nicht kompatibel sind;2
sAm-20130409-msv_de10-079;sAm-20130409-msv;de10-079;PATENTIERTE SOFTWARE KOMMT NICHT ZUM EINSATZ;patentierte software kommt nicht zum einsatz;2
sAm-20130409-msv_de10-080;sAm-20130409-msv;de10-080;DIE SOFTWARE FUNKTIONIERT STABIL UND MIT ZAHLREICHEN BETRIEBSSYSTEMEN;die software funktioniert stabil und mit zahlreichen betriebssystemen;2
sAm-20130409-msv_de10-081;sAm-20130409-msv;de10-081;DIE GEGENWÄRTIGEN VERSIONEN SIND GLÜCKLICHERWEISE KOMPATIBEL;die gegenwärtigen versionen sind glücklicherweise kompatibel;2
sAm-20130409-msv_de10-082;sAm-20130409-msv;de10-082;DIE INSTALLATION IST GANZ EINFACH;die installation ist ganz einfach;2
sAm-20130409-msv_de10-083;sAm-20130409-msv;de10-083;ES HANDELT SICH HIERBEI EIGENTLICH;es handelt sich hierbei eigentlich;2
sAm-20130409-msv_de10-084;sAm-20130409-msv;de10-084;UM EINE KOMMANDOZEILENSCHNITTSTELLE;um eine kommandozeilenschnittstelle;2
sAm-20130409-msv_de10-085;sAm-20130409-msv;de10-085;ZAHLREICHE GRAFISCHE SCHNITTSTELLEN SIND ENTWICKELT WORDEN;zahlreiche grafische schnittstellen sind entwickelt worden;2
sAm-20130409-msv_de10-086;sAm-20130409-msv;de10-086;AUFGRUND VON PLUGINS KÖNNEN SICHERHEITSLÜCKEN AUFTRETEN;aufgrund von plugins können sicherheitslücken auftreten;2
sagef-20110407-fwl_de9-056;sagef-20110407-fwl;de9-056;IM JAHR NEUNZEHNHUNDERTSIEBENUNDSIEBZIG WURDE DER ALGORITHMUS BESCHRIEBEN;im jahr neunzehnhundertsiebenundsiebzig wurde der algorithmus beschrieben;2
sagef-20110407-fwl_de9-057;sagef-20110407-fwl;de9-057;DAMALS WAREN PREISWERTE UND SCHNELLE COMPUTER NOCH NICHT VERFÜGBAR;damals waren preiswerte und schnelle computer noch nicht verfügbar;2
sagef-20110407-fwl_de9-058;sagef-20110407-fwl;de9-058;NEUNZEHNHUNDERTDREIUNDACHZIG WURDE DER ALGORITHMUS IN DEN USA PATENTIERT;neunzehnhundertdreiundachzig wurde der algorithmus in den usa patentiert;2
sagef-20110407-fwl_de9-059;sagef-20110407-fwl;de9-059;AM EINUNDZWANZIGSTEN SEPTEMBER ZWEITAUSEND IST DAS PATENT ABGELAUFEN;am einundzwanzigsten september zweitausend ist das patent abgelaufen;2
sagef-20110407-fwl_de9-060;sagef-20110407-fwl;de9-060;WENN DIE BESCHREIBUNG VORHER BEKANNT GEMACHT WORDEN WÄRE;wenn die beschreibung vorher bekannt gemacht worden wäre;2
sagef-20110407-fwl_de9-061;sagef-20110407-fwl;de9-061;DANN WÄRE EINE PATENTIERUNG IN DEN USA NICHT MÖGLICH GEWESEN;dann wäre eine patentierung in den usa nicht möglich gewesen;2
sagef-20110407-fwl_de9-062;sagef-20110407-fwl;de9-062;RSA VERWENDET ZWEI SCHLÜSSEL UND ZWAR EINEN PRIVATEN;rsa verwendet zwei schlüssel und zwar einen privaten;2
sagef-20110407-fwl_de9-063;sagef-20110407-fwl;de9-063;UND EINEN ÖFFENTLICHEN SCHLÜSSEL;und einen öffentlichen schlüssel;2
sagef-20110407-fwl_de9-064;sagef-20110407-fwl;de9-064;DER ÖFFENTLICHE SCHLÜSSEL KANN JEDERMANN BEKANNT SEIN;der öffentliche schlüssel kann jedermann bekannt sein;2
sagef-20110407-fwl_de9-065;sagef-20110407-fwl;de9-065;ER WIRD VERWENDET UM DIE MITTEILUNGEN ZU VERSCHLÜSSELN;er wird verwendet um die mitteilungen zu verschlüsseln;2
sagef-20110407-wdy_de10-076;sagef-20110407-wdy;de10-076;FRÜHER WURDE DIE ENTWICKLUNG DURCH EIN BUNDESMINISTERIUM UNTERSTÜTZT;früher wurde die entwicklung durch ein bundesministerium unterstützt;3
sagef-20110407-wdy_de10-077;sagef-20110407-wdy;de10-077;DIESE UNTERSTÜTZUNG IST MITTLERWEILE NICHT MEHR VORHANDEN;diese unterstützung ist mittlerweile nicht mehr vorhanden;2
sagef-20110407-wdy_de10-078;sagef-20110407-wdy;de10-078;ES GIBT EINIGE ÄLTERE VERSIONEN DIE LEIDER NICHT KOMPATIBEL SIND;es gibt einige ältere versionen die leider nicht kompatibel sind;2
sagef-20110407-wdy_de10-079;sagef-20110407-wdy;de10-079;PATENTIERTE SOFTWARE KOMMT NICHT ZUM EINSATZ;patentierte software kommt nicht zum einsatz;2
sagef-20110407-wdy_de10-080;sagef-20110407-wdy;de10-080;DIE SOFTWARE FUNKTIONIERT STABIL UND MIT ZAHLREICHEN BETRIEBSSYSTEMEN;die software funktioniert stabil und mit zahlreichen betriebssystemen;2
sagef-20110407-wdy_de10-081;sagef-20110407-wdy;de10-081;DIE GEGENWÄRTIGEN VERSIONEN SIND GLÜCKLICHERWEISE KOMPATIBEL;die gegenwärtigen versionen sind glücklicherweise kompatibel;2
sagef-20110407-wdy_de10-082;sagef-20110407-wdy;de10-082;DIE INSTALLATION IST GANZ EINFACH;die installation ist ganz einfach;2
sagef-20110407-wdy_de10-083;sagef-20110407-wdy;de10-083;ES HANDELT SICH HIERBEI EIGENTLICH;es handelt sich hierbei eigentlich;2
sagef-20110407-wdy_de10-084;sagef-20110407-wdy;de10-084;UM EINE KOMMANDOZEILENSCHNITTSTELLE;um eine kommandozeilenschnittstelle;2
sagef-20110407-wdy_de10-085;sagef-20110407-wdy;de10-085;ZAHLREICHE GRAFISCHE SCHNITTSTELLEN SIND ENTWICKELT WORDEN;zahlreiche grafische schnittstellen sind entwickelt worden;2
sagef-20110407-zyp_de9-074;sagef-20110407-zyp;de9-074;UNABHÄNGIG VONEINANDER GEWÄHLT WORDEN SEIN;unabhängig voneinander gewählt worden sein;2
sagef-20110407-zyp_de9-075;sagef-20110407-zyp;de9-075;DAS PRODUKT DER BEIDEN PRIMZAHLEN WIRD BERECHNET;das produkt der beiden primzahlen wird berechnet;2
sagef-20110407-zyp_de9-076;sagef-20110407-zyp;de9-076;WEITERE MATHEMATISCHE OPERATIONEN WERDEN DURCHGEFÜHRT;weitere mathematische operationen werden durchgeführt;2
sagef-20110407-zyp_de9-077;sagef-20110407-zyp;de9-077;MIT DIESEM PROTOKOLL KANN DER SCHLÜSSEL;mit diesem protokoll kann der schlüssel;2
sagef-20110407-zyp_de9-078;sagef-20110407-zyp;de9-078;FÜR EIN ANDERES PROTOKOLL AUSGEHANDELT WERDEN;für ein anderes protokoll ausgehandelt werden;2
sagef-20110407-zyp_de9-079;sagef-20110407-zyp;de9-079;DIE ÜBERTRAGUNG DES SCHLÜSSELS KANN DURCH TLS SICHERGESTELLT WERDEN;die übertragung des schlüssels kann durch tls sichergestellt werden;2
sagef-20110407-zyp_de9-080;sagef-20110407-zyp;de9-080;DAS TELEFON SENDETE EINEN ANRUF ZUM PROXY;das telefon sendete einen anruf zum proxy;2
sagef-20110407-zyp_de9-081;sagef-20110407-zyp;de9-081;MEHRERE HERSTELLER VERWENDEN DIESE METHODE ZUM SCHLÜSSELAUSTAUSCH;mehrere hersteller verwenden diese methode zum schlüsselaustausch;2
sagef-20110407-zyp_de9-082;sagef-20110407-zyp;de9-082;WELCHER SICHERHEITSMECHANISMUS WIRD BEIM SCHLÜSSELTRANSPORT EINGESETZT;welcher sicherheitsmechanismus wird beim schlüsseltransport eingesetzt;2
sagef-20110407-zyp_de9-083;sagef-20110407-zyp;de9-083;DAS ERSTE DATENPAKET IST EINGETROFFEN;das erste datenpaket ist eingetroffen;2
schiebi-20090725-ayv_de11-046;schiebi-20090725-ayv;de11-046;EIN KONTINUIERLICHER DATENFLUSS SOLL ZUR VERFÜGUNG GESTELLT WERDEN;ein kontinuierlicher datenfluss soll zur verfügung gestellt werden;2
schiebi-20090725-ayv_de11-047;schiebi-20090725-ayv;de11-047;DIE INFORMATIONEN KÖNNEN VON UNTERSCHIEDLICHEN QUELLEN STAMMEN;die informationen können von unterschiedlichen quellen stammen;2
schiebi-20090725-ayv_de11-048;schiebi-20090725-ayv;de11-048;UND MITEINANDER KOMBINIERT WERDEN DAS IST DAS ZIEL DER ANGELEGENHEIT;und miteinander kombiniert werden das ist das ziel der angelegenheit;2
schiebi-20090725-ayv_de11-049;schiebi-20090725-ayv;de11-049;DIESE SOFTWARE KANN EIN SIGNAL DEKODIEREN;diese software kann ein signal dekodieren;2
schiebi-20090725-ayv_de11-050;schiebi-20090725-ayv;de11-050;BEI VIDEOKONFERENZEN UND IM INTERNETRADIO WIRD DAS REGELMÄßIG VERWENDET;bei videokonferenzen und im internetradio wird das regelmäßig verwendet;2
schiebi-20090725-ayv_de11-051;schiebi-20090725-ayv;de11-051;DAS EMPFANGSGERÄT VERWANDELT DAS SIGNAL ZURÜCK;das empfangsgerät verwandelt das signal zurück;2
schiebi-20090725-ayv_de11-052;schiebi-20090725-ayv;de11-052;SO DASS AUF DEM ANALOGEN ENDGERÄT DIE AUSGABE ERFOLGT;so dass auf dem analogen endgerät die ausgabe erfolgt;2
schiebi-20090725-ayv_de11-053;schiebi-20090725-ayv;de11-053;DAS AUDIOSIGNAL WIRD IN EIN DIGITALES SIGNAL VERWANDELT;das audiosignal wird in ein digitales signal verwandelt;2
schiebi-20090725-ayv_de11-054;schiebi-20090725-ayv;de11-054;SO DASS ES ÜBERTRAGEN WERDEN KANN;so dass es übertragen werden kann;2
schiebi-20090725-ayv_de11-055;schiebi-20090725-ayv;de11-055;OHNE UNNÖTIGEN PLATZ ZU VERSCHWENDEN;ohne unnötigen platz zu verschwenden;2
schiebi-20090725-qgo_de11-092;schiebi-20090725-qgo;de11-092;ALLES IST GEPFLEGT UND JEDERZEIT EINSATZBEREIT;alles ist gepflegt und jederzeit einsatzbereit;2
schiebi-20090725-qgo_de11-093;schiebi-20090725-qgo;de11-093;ER KANN MIT SEINEM WERKZEUG NICHT UMGEHEN;er kann mit seinem werkzeug nicht umgehen;2
schiebi-20090725-qgo_de11-094;schiebi-20090725-qgo;de11-094;DAS VERHÄLTNIS ZWISCHEN VÖLKERRECHT UND NATIONALEM RECHT IST UMSTRITTEN;das verhältnis zwischen völkerrecht und nationalem recht ist umstritten;2
schiebi-20090725-qgo_de11-095;schiebi-20090725-qgo;de11-095;HIERZU GIBT ES MONISTISCHE UND DUALISTISCHE THEORIEN;hierzu gibt es monistische und dualistische theorien;2
schiebi-20090725-qgo_de11-096;schiebi-20090725-qgo;de11-096;ES HANDELT SICH UM GETRENNTE RECHTSSYSTEME UND NUR EINES IST ANWENDBAR;es handelt sich um getrennte rechtssysteme und nur eines ist anwendbar;2
schiebi-20090725-qgo_de11-097;schiebi-20090725-qgo;de11-097;EIN KONFLIKT ZWISCHEN BEIDEN RECHTSSYSTEMEN IST AUSGESCHLOSSEN;ein konflikt zwischen beiden rechtssystemen ist ausgeschlossen;2
schiebi-20090725-qgo_de11-098;schiebi-20090725-qgo;de11-098;DIE MONISTISCHEN THEORIEN GEHEN VON EINER GESAMTRECHTSORDNUNG AUS;die monistischen theorien gehen von einer gesamtrechtsordnung aus;2
schiebi-20090725-qgo_de11-099;schiebi-20090725-qgo;de11-099;DER VORRANG DES VÖLKERRECHTS SOLL UNEINGESCHRÄNKT DURCHGESETZT WERDEN;der vorrang des völkerrechts soll uneingeschränkt durchgesetzt werden;2
schiebi-20090725-qgo_de11-100;schiebi-20090725-qgo;de11-100;DIE RECHTSNORMEN DES INNERSTAATLICHEN RECHTS MÜSSEN BEACHTET WERDEN;die rechtsnormen des innerstaatlichen rechts müssen beachtet werden;2
schiebi-20090725-qgo_de11-101;schiebi-20090725-qgo;de11-101;SELBST WENN DIESE FÜR VÖLKERRECHTSWIDRIG GEHALTEN WERDEN;selbst wenn diese für völkerrechtswidrig gehalten werden;2
schiebi-20090725-sck_de7-065;schiebi-20090725-sck;de7-065;DAS GESETZ BEINHALTET EIN VERBOT;das gesetz beinhaltet ein verbot;2
schiebi-20090725-sck_de7-066;schiebi-20090725-sck;de7-066;WELCHES DER BESCHWERDEFÜHRER UNMITTELBAR BEFOLGEN MUSS;welches der beschwerdeführer unmittelbar befolgen muss;2
schiebi-20090725-sck_de7-067;schiebi-20090725-sck;de7-067;DURCH DEN BEBAUUNGSPLAN WIRD DIE EIGENSCHAFT DES GRUNDSTÜCKS ALS BAULAND VERÄNDERT;durch den bebauungsplan wird die eigenschaft des grundstücks als bauland verändert;2
schiebi-20090725-sck_de7-068;schiebi-20090725-sck;de7-068;DER NORMADRESSAT BEKOMMT DIE RECHTSFOLGE ZU SPÜREN;der normadressat bekommt die rechtsfolge zu spüren;2
schiebi-20090725-sck_de7-069;schiebi-20090725-sck;de7-069;WURDE DER RECHTSWEG AUSGESCHÖPFT;wurde der rechtsweg ausgeschöpft;2
schiebi-20090725-sck_de7-070;schiebi-20090725-sck;de7-070;ES IST DEM BÜRGER NICHT ZUZUMUTEN DEN RECHTSWEG AUSZUSCHÖPFEN;es ist dem bürger nicht zuzumuten den rechtsweg auszuschöpfen;2
schiebi-20090725-sck_de7-071;schiebi-20090725-sck;de7-071;ES LIEGT LEDIGLICH EIN EINFACHER NACHTEIL VOR;es liegt lediglich ein einfacher nachteil vor;2
schiebi-20090725-sck_de7-072;schiebi-20090725-sck;de7-072;INNERHALB EINES MONATS MUSS DIE VERFASSUNGSBESCHWERDE GELTEND GEMACHT WERDEN;innerhalb eines monats muss die verfassungsbeschwerde geltend gemacht werden;2
schiebi-20090725-sck_de7-073;schiebi-20090725-sck;de7-073;DIE VERFASSUNGSBESCHWERDE RICHTETE SICH GEGEN EINEN RECHTSSATZ;die verfassungsbeschwerde richtete sich gegen einen rechtssatz;2
schiebi-20090725-sck_de7-074;schiebi-20090725-sck;de7-074;DAS RECHTSMITTEL WURDE INNERHALB EINES JAHRES GELTEND GEMACHT;das rechtsmittel wurde innerhalb eines jahres geltend gemacht;2
schiebi-20090725-vcf_de5-136;schiebi-20090725-vcf;de5-136;WANN IST DAS MIETVERHÄLTNIS BEENDET WORDEN;wann ist das mietverhältnis beendet worden;2
schiebi-20090725-vcf_de6-01;schiebi-20090725-vcf;de6-01;EIN DRITTER KANN IN DEN SCHUTZBEREICH DES VERTRAGES EINBEZOGEN WERDEN;ein dritter kann in den schutzbereich des vertrages einbezogen werden;2
schiebi-20090725-vcf_de6-02;schiebi-20090725-vcf;de6-02;DER DRITTE HAT KEINEN ANSPRUCH AUF DIE HAUPTLEISTUNG;der dritte hat keinen anspruch auf die hauptleistung;2
schiebi-20090725-vcf_de6-03;schiebi-20090725-vcf;de6-03;DER SCHULDNER VERLETZTE SEINE SORGFALTSPFLICHTEN SCHULDHAFT;der schuldner verletzte seine sorgfaltspflichten schuldhaft;2
schiebi-20090725-vcf_de6-04;schiebi-20090725-vcf;de6-04;WANN HAT DER DRITTE EINEN VERTRAGLICHEN SCHADENSERSATZANSPRUCH;wann hat der dritte einen vertraglichen schadensersatzanspruch;2
schiebi-20090725-vcf_de6-05;schiebi-20090725-vcf;de6-05;DIE EINBEZIEHUNG IN DEN SCHUTZBEREICH WURDE VEREINBART;die einbeziehung in den schutzbereich wurde vereinbart;2
schiebi-20090725-vcf_de6-06;schiebi-20090725-vcf;de6-06;DER VERTRAG MIT SCHUTZWIRKUNG ZU GUNSTEN DRITTER IST;der vertrag mit schutzwirkung zu gunsten dritter ist;2
schiebi-20090725-vcf_de6-07;schiebi-20090725-vcf;de6-07;VOM ECHTEN VERTRAG ZU GUNSTEN DRITTER ABZUGRENZEN;vom echten vertrag zu gunsten dritter abzugrenzen;2
schiebi-20090725-vcf_de6-08;schiebi-20090725-vcf;de6-08;WO DER DRITTE EINEN EIGENEN ANSPRUCH HAT;wo der dritte einen eigenen anspruch hat;2
schiebi-20090725-vcf_de6-09;schiebi-20090725-vcf;de6-09;SORGFALTSPFLICHTEN UND SCHUTZPFLICHTEN SIND;sorgfaltspflichten und schutzpflichten sind;2
schiebi-20090725-xvv_de6-54;schiebi-20090725-xvv;de6-54;SEINE RECHTE KÖNNEN NICHT WEITER GEHEN ALS DIE RECHTE DES GLÄUBIGERS;seine rechte können nicht weiter gehen als die rechte des gläubigers;2
schiebi-20090725-xvv_de6-55;schiebi-20090725-xvv;de6-55;DIE GRENZE NACH TREU UND GLAUBEN DARF NICHT ÜBERSCHRITTEN WERDEN;die grenze nach treu und glauben darf nicht überschritten werden;2
schiebi-20090725-xvv_de6-56;schiebi-20090725-xvv;de6-56;DIE VERTRAGSPARTEIEN WOLLTEN DELIKTISCHE ANSPRÜCHE EINSCHRÄNKEN;die vertragsparteien wollten deliktische ansprüche einschränken;2
schiebi-20090725-xvv_de6-57;schiebi-20090725-xvv;de6-57;EINE SOLCHE VORGEHENSWEISE WÄRE EIN UNZULÄSSIGER VERTRAG ZULASTEN DRITTER;eine solche vorgehensweise wäre ein unzulässiger vertrag zulasten dritter;2
schiebi-20090725-xvv_de6-58;schiebi-20090725-xvv;de6-58;NACH PARAGRAPH ZWEIHUNDERTVIERUNDFÜNFZIG MUSS DAS MITVERSCHULDEN BERÜCKSICHTIGT WERDEN;nach paragraph zweihundertvierundfünfzig muss das mitverschulden berücksichtigt werden;2
schiebi-20090725-xvv_de6-59;schiebi-20090725-xvv;de6-59;MUSSTE DEM DRITTEN EIN MITVERSCHULDEN;musste dem dritten ein mitverschulden;2
schiebi-20090725-xvv_de6-60;schiebi-20090725-xvv;de6-60;DES VERTRAGSGLÄUBIGERS ZUGERECHNET WERDEN;des vertragsgläubigers zugerechnet werden;2
schiebi-20090725-xvv_de6-61;schiebi-20090725-xvv;de6-61;DER GLÄUBIGER WAR ERFÜLLUNGSGEHILFE DES DRITTEN;der gläubiger war erfüllungsgehilfe des dritten;2
schiebi-20090725-xvv_de6-62;schiebi-20090725-xvv;de6-62;WER IST DER GESETZLICHE VERTRETER DES KINDES;wer ist der gesetzliche vertreter des kindes;2
schiebi-20090725-xvv_de6-63;schiebi-20090725-xvv;de6-63;VON DER STILLSCHWEIGENDEN ABBEDINGUNG DER NORM KANN AUSGEGANGEN WERDEN;von der stillschweigenden abbedingung der norm kann ausgegangen werden;2
schiebi-20090725-zcl_de10-074;schiebi-20090725-zcl;de10-074;UND MIT EINER DIGITALEN UNTERSCHRIFT VERSEHEN;und mit einer digitalen unterschrift versehen;2
schiebi-20090725-zcl_de10-075;schiebi-20090725-zcl;de10-075;DIE ERSTE VERSION IST IM SEPTEMBER NEUNZEHNHUNDERTNEUNZIG ERSCHIENEN;die erste version ist im september neunzehnhundertneunzig erschienen;2
schiebi-20090725-zcl_de10-076;schiebi-20090725-zcl;de10-076;FRÜHER WURDE DIE ENTWICKLUNG DURCH EIN BUNDESMINISTERIUM UNTERSTÜTZT;früher wurde die entwicklung durch ein bundesministerium unterstützt;2
schiebi-20090725-zcl_de10-077;schiebi-20090725-zcl;de10-077;DIESE UNTERSTÜTZUNG IST MITTLERWEILE NICHT MEHR VORHANDEN;diese unterstützung ist mittlerweile nicht mehr vorhanden;2
