lindajohnson-11_lj009-0300;lindajohnson-11;lj009-0300;Traveling expenses of these agents cost fifteen pounds, and another ten pounds were spent in the hire of a Shropshire man,;traveling expenses of these agents cost fifteen pounds , and another ten pounds were spent in the hire of a shropshire man ,;2
lindajohnson-11_lj009-0301;lindajohnson-11;lj009-0301;who deserted, and was pursued, but without success.;who deserted , and was pursued , but without success .;2
lindajohnson-11_lj009-0302;lindajohnson-11;lj009-0302;Another man was hired, himself a convict, whose fees for self and wife were twelve guineas.;another man was hired , himself a convict , whose fees for self and wife were twelve guineas .;2
lindajohnson-11_lj009-0303;lindajohnson-11;lj009-0303;Then came the cost of the gallows,;then came the cost of the gallows ,;2
lindajohnson-11_lj009-0304;lindajohnson-11;lj009-0304;four pounds, twelve shillings, and finally the funeral, cart, coffin, and other petty expenses, amounting to seven pounds ten;four pounds , twelve shillings , and finally the funeral , cart , coffin , and other petty expenses , amounting to seven pounds ten;2
lindajohnson-11_lj010-0001;lindajohnson-11;lj010-0001;The Chronicles of Newgate, Volume two. By Arthur Griffiths. Section thirteen: Newgate notorieties, part one.;the chronicles of newgate , volume two . by arthur griffiths . section thirteen : newgate notorieties , part one .;2
lindajohnson-11_lj010-0002;lindajohnson-11;lj010-0002;In chapter two of the present volume I brought down the record of crime to the second decade of the present century.;in chapter two of the present volume i brought down the record of crime to the second decade of the present century .;2
lindajohnson-11_lj010-0003;lindajohnson-11;lj010-0003;I propose now to continue the subject, and to devote a couple of chapters to criminal occurrences of a more recent date,;i propose now to continue the subject , and to devote a couple of chapters to criminal occurrences of a more recent date ,;2
lindajohnson-11_lj010-0004;lindajohnson-11;lj010-0004;only premising that as accounts become more voluminous I shall be compelled to deal with fewer cases,;only premising that as accounts become more voluminous i shall be compelled to deal with fewer cases ,;2
lindajohnson-11_lj010-0005;lindajohnson-11;lj010-0005;taking in preference those which are typical and invested with peculiar interest. It is somewhat remarkable that a marked change soon comes over the Calendar.;taking in preference those which are typical and invested with peculiar interest . it is somewhat remarkable that a marked change soon comes over the calendar .;2
lindajohnson-11_lj010-0006;lindajohnson-11;lj010-0006;Certain crimes, those against the person especially, diminished gradually. They became less easy or remunerative.;certain crimes , those against the person especially , diminished gradually . they became less easy or remunerative .;2
lindajohnson-11_lj010-0007;lindajohnson-11;lj010-0007;Police protection was better and more effective,;police protection was better and more effective ,;2
lindajohnson-11_lj010-0008;lindajohnson-11;lj010-0008;the streets of London were well lighted, the suburbs were more populous and regularly patrolled.;the streets of london were well lighted , the suburbs were more populous and regularly patrolled .;2
lindajohnson-11_lj010-0009;lindajohnson-11;lj010-0009;People, too, were getting into the habit of carrying but little cash about them, and no valuables but their watches or personal jewelery.;people , too , were getting into the habit of carrying but little cash about them , and no valuables but their watches or personal jewelery .;2
lindajohnson-11_lj010-0010;lindajohnson-11;lj010-0010;Street robberies offered fewer inducements to depredators, and evil-doers were compelled to adopt other methods of preying upon their fellows.;street robberies offered fewer inducements to depredators , and evil - doers were compelled to adopt other methods of preying upon their fellows .;2
lindajohnson-11_lj010-0011;lindajohnson-11;lj010-0011;This led to a rapid and marked increase in all kinds of fraud,;this led to a rapid and marked increase in all kinds of fraud ,;2
lindajohnson-11_lj010-0012;lindajohnson-11;lj010-0012;and prominent in the criminal annals of Newgate in these later years will be found numerous remarkable instances of this class of offense --;and prominent in the criminal annals of newgate in these later years will be found numerous remarkable instances of this class of offense - -;2
lindajohnson-11_lj010-0013;lindajohnson-11;lj010-0013;forgeries committed systematically, and for long periods, as in the case of Fauntleroy,;forgeries committed systematically , and for long periods , as in the case of fauntleroy ,;2
lindajohnson-11_lj010-0014;lindajohnson-11;lj010-0014;to cover enormous defalcations, the fabrication of deeds, wills, and false securities;to cover enormous defalcations , the fabrication of deeds , wills , and false securities;2
lindajohnson-11_lj010-0015;lindajohnson-11;lj010-0015;for the purpose of misappropriating funds or feloniously obtaining cash,;for the purpose of misappropriating funds or feloniously obtaining cash ,;2
lindajohnson-11_lj010-0016;lindajohnson-11;lj010-0016;thefts of bullion, bank-notes, specie, and gold-dust, planned with consummate ingenuity,;thefts of bullion , bank - notes , specie , and gold - dust , planned with consummate ingenuity ,;0
lindajohnson-11_lj010-0017;lindajohnson-11;lj010-0017;eluding the keenest vigilance, and carried out with reckless daring,;eluding the keenest vigilance , and carried out with reckless daring ,;2
lindajohnson-11_lj010-0018;lindajohnson-11;lj010-0018;jewel-boxes cleverly stolen under the very noses of owners or care-takers.;jewel - boxes cleverly stolen under the very noses of owners or care - takers .;2
lindajohnson-11_lj010-0019;lindajohnson-11;lj010-0019;As time passed,;as time passed ,;2
lindajohnson-11_lj010-0020;lindajohnson-11;lj010-0020;the extraordinary extension of all commercial operations led to many entirely novel and often gigantic financial frauds.;the extraordinary extension of all commercial operations led to many entirely novel and often gigantic financial frauds .;2
lindajohnson-11_lj010-0021;lindajohnson-11;lj010-0021;The credulity of investors, the unscrupulous dishonesty of bankers,;the credulity of investors , the unscrupulous dishonesty of bankers ,;2
lindajohnson-11_lj010-0022;lindajohnson-11;lj010-0022;the slackness of supervision over wholly irresponsible agents, produced many terrible monetary catastrophes,;the slackness of supervision over wholly irresponsible agents , produced many terrible monetary catastrophes ,;2
lindajohnson-11_lj010-0023;lindajohnson-11;lj010-0023;and lodged men like Cole, Robson, and Redpath in Newgate.;and lodged men like cole , robson , and redpath in newgate .;2
lindajohnson-11_lj010-0024;lindajohnson-11;lj010-0024;While the varying conditions of social life thus brought about many changes in the character of offenses against property,;while the varying conditions of social life thus brought about many changes in the character of offenses against property ,;2
lindajohnson-11_lj010-0025;lindajohnson-11;lj010-0025;those against the person became more and more limited to the most heinous, or those which menaced or destroyed life.;those against the person became more and more limited to the most heinous , or those which menaced or destroyed life .;2
lindajohnson-11_lj010-0026;lindajohnson-11;lj010-0026;There was no increase in murder or manslaughter, the number of such crimes remained pretty constant proportionately to population.;there was no increase in murder or manslaughter , the number of such crimes remained pretty constant proportionately to population .;2
lindajohnson-11_lj010-0027;lindajohnson-11;lj010-0027;Nor did the methods by which they were perpetrated greatly vary from those in times past.;nor did the methods by which they were perpetrated greatly vary from those in times past .;2
lindajohnson-11_lj010-0028;lindajohnson-11;lj010-0028;The causes also continued much the same. Passion, revenge, cupidity, sudden ebullitions of homicidal rage,;the causes also continued much the same . passion , revenge , cupidity , sudden ebullitions of homicidal rage ,;0
lindajohnson-11_lj010-0029;lindajohnson-11;lj010-0029;the cold-blooded, calculating atrocity born of self-interest, were still the irresistible incentives to kill.;the cold - blooded , calculating atrocity born of self - interest , were still the irresistible incentives to kill .;2
lindajohnson-11_lj010-0030;lindajohnson-11;lj010-0030;The brutal ferocity of the wild beast once aroused, the same means, the same weapons were employed to do the dreadful deed,;the brutal ferocity of the wild beast once aroused , the same means , the same weapons were employed to do the dreadful deed ,;0
lindajohnson-11_lj010-0031;lindajohnson-11;lj010-0031;the same and happily often futile precautions taken to conceal the crime.;the same and happily often futile precautions taken to conceal the crime .;2
lindajohnson-11_lj010-0032;lindajohnson-11;lj010-0032;Pegsworth, and Greenacre, and Daniel Good merely reproduced types that had gone before, and that have since reappeared.;pegsworth , and greenacre , and daniel good merely reproduced types that had gone before , and that have since reappeared .;2
lindajohnson-11_lj010-0033;lindajohnson-11;lj010-0033;Esther Hibner was as inhuman in her ill-usage of the parish apprentice she killed as Martha Brownrigg had been.;esther hibner was as inhuman in her ill - usage of the parish apprentice she killed as martha brownrigg had been .;2
lindajohnson-11_lj010-0034;lindajohnson-11;lj010-0034;Thurtell and Hunt followed in the footsteps of Billings, Wood, and Catherine Hayes.;thurtell and hunt followed in the footsteps of billings , wood , and catherine hayes .;2
lindajohnson-11_lj010-0035;lindajohnson-11;lj010-0035;Courvoisier might have lived a century earlier.;courvoisier might have lived a century earlier .;2
lindajohnson-11_lj010-0036;lindajohnson-11;lj010-0036;Hocker was found upon the scene of his crime, irresistibly attracted thither, as was Theodore Gardelle.;hocker was found upon the scene of his crime , irresistibly attracted thither , as was theodore gardelle .;2
lindajohnson-11_lj010-0037;lindajohnson-11;lj010-0037;Now and again there seemed to be a recurrence of a murder epidemic,;now and again there seemed to be a recurrence of a murder epidemic ,;2
lindajohnson-11_lj010-0038;lindajohnson-11;lj010-0038;as there had been before, as in the year eighteen forty-nine, a year memorable for the Rush murders at Norwich,;as there had been before , as in the year eighteen forty - nine , a year memorable for the rush murders at norwich ,;2
lindajohnson-11_lj010-0039;lindajohnson-11;lj010-0039;the Gleeson Wilson murder at Liverpool, that of the Mannings in London, and of many more.;the gleeson wilson murder at liverpool , that of the mannings in london , and of many more .;2
lindajohnson-11_lj010-0040;lindajohnson-11;lj010-0040;Men like Mobbs, the miscreant known as "General Haynau" on account of his blood-thirstiness, still murdered their wives,;men like mobbs , the miscreant known as " general haynau " on account of his blood - thirstiness , still murdered their wives ,;2
lindajohnson-11_lj010-0041;lindajohnson-11;lj010-0041;or like Cannon the chimney-sweeper, who savagely killed the policeman.;or like cannon the chimney - sweeper , who savagely killed the policeman .;2
lindajohnson-11_lj010-0042;lindajohnson-11;lj010-0042;A not altogether new crime, however, akin to murder,;a not altogether new crime , however , akin to murder ,;2
lindajohnson-11_lj010-0043;lindajohnson-11;lj010-0043;although happily never passing beyond dastardly attempts, cropped up in these times, and was often frequently repeated within a short interval.;although happily never passing beyond dastardly attempts , cropped up in these times , and was often frequently repeated within a short interval .;2
lindajohnson-11_lj010-0044;lindajohnson-11;lj010-0044;The present Queen very soon after her accession;the present queen very soon after her accession;2
lindajohnson-11_lj010-0045;lindajohnson-11;lj010-0045;became the victim of the most cowardly and unmanly outrages, and the attempted murder of the sovereign by Oxford in eighteen forty;became the victim of the most cowardly and unmanly outrages , and the attempted murder of the sovereign by oxford in eighteen forty;2
lindajohnson-11_lj010-0046;lindajohnson-11;lj010-0046;was followed in the very next year by those of Francis and of Bean in two consecutive months,;was followed in the very next year by those of francis and of bean in two consecutive months ,;2
lindajohnson-11_lj010-0047;lindajohnson-11;lj010-0047;while in eighteen fifty Her Majesty was the victim of another outrage at the hands of one Pate.;while in eighteen fifty her majesty was the victim of another outrage at the hands of one pate .;2
lindajohnson-11_lj010-0048;lindajohnson-11;lj010-0048;These crimes had their origin too often in the disordered brains of lunatics at large, like Captain Goode.;these crimes had their origin too often in the disordered brains of lunatics at large , like captain goode .;2
lindajohnson-11_lj010-0049;lindajohnson-11;lj010-0049;Their perpetrators were charged with high treason, but met with merciful clemency as irresponsible beings.;their perpetrators were charged with high treason , but met with merciful clemency as irresponsible beings .;2
lindajohnson-11_lj010-0050;lindajohnson-11;lj010-0050;But at various dates treason more distinct and tangible came to the front: attempts to levy war against the State.;but at various dates treason more distinct and tangible came to the front : attempts to levy war against the state .;2
lindajohnson-11_lj010-0051;lindajohnson-11;lj010-0051;The well-known Cato Street conspiracy,;the well - known cato street conspiracy ,;2
lindajohnson-11_lj010-0052;lindajohnson-11;lj010-0052;which grew out of disturbed social conditions after the last French war, amidst general distress,;which grew out of disturbed social conditions after the last french war , amidst general distress ,;2
lindajohnson-11_lj010-0053;lindajohnson-11;lj010-0053;and when the people were beginning to agitate for a larger share of political power, was among the earliest, and to some extent the most desperate, of these.;and when the people were beginning to agitate for a larger share of political power , was among the earliest , and to some extent the most desperate , of these .;2
lindajohnson-11_lj010-0054;lindajohnson-11;lj010-0054;Its ringleaders, Thistlewood and the rest, were after capture honored by committal as State prisoners to the Tower,;its ringleaders , thistlewood and the rest , were after capture honored by committal as state prisoners to the tower ,;2
lindajohnson-11_lj010-0055;lindajohnson-11;lj010-0055;but they came one and all to Newgate for trial at the Old Bailey, and remained there after conviction till they were hanged.;but they came one and all to newgate for trial at the old bailey , and remained there after conviction till they were hanged .;2
lindajohnson-11_lj010-0056;lindajohnson-11;lj010-0056;Later on, the Chartists agitated persistently for the concession embraced in the so-called People's Charter, many of which;later on , the chartists agitated persistently for the concession embraced in the so - called people's charter , many of which;2
lindajohnson-11_lj010-0057;lindajohnson-11;lj010-0057;are by this time actually, and by more legitimate efforts, engrafted upon our Constitution.;are by this time actually , and by more legitimate efforts , engrafted upon our constitution .;2
lindajohnson-11_lj010-0058;lindajohnson-11;lj010-0058;But the Chartists sought their ends by riot and rebellion, and gained only imprisonment for their pains.;but the chartists sought their ends by riot and rebellion , and gained only imprisonment for their pains .;2
lindajohnson-11_lj010-0059;lindajohnson-11;lj010-0059;Some five hundred in all were arrested, but as only three of these were lodged in Newgate, I shall not recur to them in my narrative.;some five hundred in all were arrested , but as only three of these were lodged in newgate , i shall not recur to them in my narrative .;2
lindajohnson-11_lj010-0060;lindajohnson-11;lj010-0060;The Cato Street conspiracy would have been simply ridiculous but for the recklessness of the desperadoes who planned it.;the cato street conspiracy would have been simply ridiculous but for the recklessness of the desperadoes who planned it .;2
lindajohnson-11_lj010-0061;lindajohnson-11;lj010-0061;That some thirty or more needy men should hope to revolutionize England is a sufficient proof of the absurdity of their attempt.;that some thirty or more needy men should hope to revolutionize england is a sufficient proof of the absurdity of their attempt .;2
lindajohnson-11_lj010-0062;lindajohnson-11;lj010-0062;But they proceeded in all seriousness, and would have shrunk from no outrage or atrocity in furtherance of their foolhardy enterprise.;but they proceeded in all seriousness , and would have shrunk from no outrage or atrocity in furtherance of their foolhardy enterprise .;2
lindajohnson-11_lj010-0063;lindajohnson-11;lj010-0063;The massacre of the whole of the Cabinet Ministers at one stroke was to be followed by an attack;the massacre of the whole of the cabinet ministers at one stroke was to be followed by an attack;2
lindajohnson-11_lj010-0064;lindajohnson-11;lj010-0064;upon "the old man and the old woman," as they styled the Mansion House and the Bank of England.;upon " the old man and the old woman , " as they styled the mansion house and the bank of england .;2
lindajohnson-11_lj010-0065;lindajohnson-11;lj010-0065;At the former the "Provisional Government" was to be established,;at the former the " provisional government " was to be established ,;2
lindajohnson-11_lj010-0066;lindajohnson-11;lj010-0066;which under Thistlewood as dictator was to rule the nation, by first handing over its capital to fire and pillage.;which under thistlewood as dictator was to rule the nation , by first handing over its capital to fire and pillage .;2
lindajohnson-11_lj010-0067;lindajohnson-11;lj010-0067;This Thistlewood had seen many vicissitudes throughout his strange, adventurous career. The son of a respectable Lincolnshire farmer,;this thistlewood had seen many vicissitudes throughout his strange , adventurous career . the son of a respectable lincolnshire farmer ,;2
lindajohnson-11_lj010-0068;lindajohnson-11;lj010-0068;he became a militia officer, and married a woman with ten thousand pounds, in which, however, she had only a life interest.;he became a militia officer , and married a woman with ten thousand pounds , in which , however , she had only a life interest .;2
lindajohnson-11_lj010-0069;lindajohnson-11;lj010-0069;She died early, and Thistlewood, left to his own resources,;she died early , and thistlewood , left to his own resources ,;2
lindajohnson-11_lj010-0070;lindajohnson-11;lj010-0070;followed the profession of arms, first in the British service, and then in that of the French revolutionary Government.;followed the profession of arms , first in the british service , and then in that of the french revolutionary government .;2
lindajohnson-11_lj010-0071;lindajohnson-11;lj010-0071;It was during this period that he was said to have imbibed his revolutionary ideas.;it was during this period that he was said to have imbibed his revolutionary ideas .;2
lindajohnson-11_lj010-0072;lindajohnson-11;lj010-0072;Returning to England,;returning to england ,;2
lindajohnson-11_lj010-0073;lindajohnson-11;lj010-0073;he found himself rich in a small landed property, which he presently sold to a man who became bankrupt before he had paid over the purchase money.;he found himself rich in a small landed property , which he presently sold to a man who became bankrupt before he had paid over the purchase money .;2
lindajohnson-11_lj010-0074;lindajohnson-11;lj010-0074;After this he tried farming, but failed.;after this he tried farming , but failed .;2
lindajohnson-11_lj010-0075;lindajohnson-11;lj010-0075;He married again and came to London, where he soon became notorious as a reckless gambler and a politician holding the most extreme views.;he married again and came to london , where he soon became notorious as a reckless gambler and a politician holding the most extreme views .;2
lindajohnson-11_lj010-0076;lindajohnson-11;lj010-0076;In this way he formed the acquaintance of Watson and others, with whom he was arraigned for treasonable practices, and imprisoned.;in this way he formed the acquaintance of watson and others , with whom he was arraigned for treasonable practices , and imprisoned .;2
lindajohnson-11_lj010-0077;lindajohnson-11;lj010-0077;On his release he sent a challenge to Lord Sidmouth, the Home Secretary, and was again arrested and imprisoned.;on his release he sent a challenge to lord sidmouth , the home secretary , and was again arrested and imprisoned .;2
lindajohnson-11_lj010-0078;lindajohnson-11;lj010-0078;On his second release, goaded by his fancied wrongs, he began to plot a dark and dreadful revenge,;on his second release , goaded by his fancied wrongs , he began to plot a dark and dreadful revenge ,;2
lindajohnson-11_lj010-0079;lindajohnson-11;lj010-0079;and thus the conspiracy in which he was the prime mover took shape, and came to a head.;and thus the conspiracy in which he was the prime mover took shape , and came to a head .;2
lindajohnson-11_lj010-0080;lindajohnson-11;lj010-0080;The Government obtained early and full information of the nefarious scheme.;the government obtained early and full information of the nefarious scheme .;2
lindajohnson-11_lj010-0081;lindajohnson-11;lj010-0081;One of the conspirators, by name Edwards,;one of the conspirators , by name edwards ,;2
lindajohnson-11_lj010-0082;lindajohnson-11;lj010-0082;made a voluntary confession to Sir Herbert Taylor one morning at Windsor, after which Thistlewood and his accomplices were closely watched,;made a voluntary confession to sir herbert taylor one morning at windsor , after which thistlewood and his accomplices were closely watched ,;2
lindajohnson-11_lj010-0083;lindajohnson-11;lj010-0083;and measures taken to arrest them when their plans were so far developed that no doubt could remain as to their guilt.;and measures taken to arrest them when their plans were so far developed that no doubt could remain as to their guilt .;2
lindajohnson-11_lj010-0084;lindajohnson-11;lj010-0084;The day appointed for the murder and rising actually arrived before the authorities interfered.;the day appointed for the murder and rising actually arrived before the authorities interfered .;2
lindajohnson-11_lj010-0085;lindajohnson-11;lj010-0085;It was the day on which Lord Harrowby was to entertain his colleagues at dinner in Grosvenor Square.;it was the day on which lord harrowby was to entertain his colleagues at dinner in grosvenor square .;2
lindajohnson-11_lj010-0086;lindajohnson-11;lj010-0086;The occasion was considered excellent by the conspirators for disposal of the whole Cabinet at one blow,;the occasion was considered excellent by the conspirators for disposal of the whole cabinet at one blow ,;2
lindajohnson-11_lj010-0087;lindajohnson-11;lj010-0087;and it was arranged that one of their number should knock at Lord Harrowby's door on the pretense of leaving a parcel,;and it was arranged that one of their number should knock at lord harrowby's door on the pretense of leaving a parcel ,;2
lindajohnson-11_lj010-0088;lindajohnson-11;lj010-0088;and that when it was opened the whole band should rush in.;and that when it was opened the whole band should rush in .;2
lindajohnson-11_lj010-0089;lindajohnson-11;lj010-0089;While a few secured the servants, the rest were to fall upon Lord Harrowby and his guests.;while a few secured the servants , the rest were to fall upon lord harrowby and his guests .;2
lindajohnson-11_lj010-0090;lindajohnson-11;lj010-0090;Hand-grenades were to be thrown into the dining-room, and during the noise and confusion the assassination of the ministers was to be completed,;hand - grenades were to be thrown into the dining - room , and during the noise and confusion the assassination of the ministers was to be completed ,;2
lindajohnson-11_lj010-0091;lindajohnson-11;lj010-0091;the heads of Lord Castlereagh and Lord Sidmouth being carried away in a bag.;the heads of lord castlereagh and lord sidmouth being carried away in a bag .;2
lindajohnson-11_lj010-0092;lindajohnson-11;lj010-0092;Lord Harrowby's dinner-party was postponed, but the conspirators knew nothing of it,;lord harrowby's dinner - party was postponed , but the conspirators knew nothing of it ,;2
lindajohnson-11_lj010-0093;lindajohnson-11;lj010-0093;and those who watched his house were further encouraged in their mistake by the arrival of many carriages,;and those who watched his house were further encouraged in their mistake by the arrival of many carriages ,;2
lindajohnson-11_lj010-0094;lindajohnson-11;lj010-0094;bound, as it happened, to the Archbishop of York's.;bound , as it happened , to the archbishop of york's .;2
lindajohnson-11_lj010-0095;lindajohnson-11;lj010-0095;Meanwhile the main body remained at their headquarters, a ruined stable in Cato Street,;meanwhile the main body remained at their headquarters , a ruined stable in cato street ,;2
lindajohnson-11_lj010-0096;lindajohnson-11;lj010-0096;Edgeware Road, completing their dispositions for assuming supreme power after the blow had been struck.;edgeware road , completing their dispositions for assuming supreme power after the blow had been struck .;2
lindajohnson-11_lj010-0097;lindajohnson-11;lj010-0097;Here they were surprised by the police, headed by a magistrate, and supported by a strong detachment of Her Majesty's Guards.;here they were surprised by the police , headed by a magistrate , and supported by a strong detachment of her majesty's guards .;2
lindajohnson-11_lj010-0098;lindajohnson-11;lj010-0098;The police were the first to arrive on the spot, the Guards having entered the street at the wrong end.;the police were the first to arrive on the spot , the guards having entered the street at the wrong end .;2
lindajohnson-11_lj010-0099;lindajohnson-11;lj010-0099;The conspirators were in a loft, approached by a ladder and a trap-door, access through which could only be obtained one by one.;the conspirators were in a loft , approached by a ladder and a trap - door , access through which could only be obtained one by one .;2
lindajohnson-11_lj010-0100;lindajohnson-11;lj010-0100;The first constable who entered Thistlewood ran through the body with a sword, but others quickly followed,;the first constable who entered thistlewood ran through the body with a sword , but others quickly followed ,;2
lindajohnson-11_lj010-0101;lindajohnson-11;lj010-0101;the lights were extinguished, and a desperate conflict ensued.;the lights were extinguished , and a desperate conflict ensued .;2
lindajohnson-11_lj010-0102;lindajohnson-11;lj010-0102;The Guards, headed by Lord Adolphus Fitz Clarence, now reinforced the police, and the conspirators gave way.;the guards , headed by lord adolphus fitz clarence , now reinforced the police , and the conspirators gave way .;2
lindajohnson-11_lj010-0103;lindajohnson-11;lj010-0103;Nine of the latter were captured, with all the war material, cutlasses, pistols, hand-grenades, and ammunition.;nine of the latter were captured , with all the war material , cutlasses , pistols , hand - grenades , and ammunition .;2
lindajohnson-11_lj010-0104;lindajohnson-11;lj010-0104;Thistlewood and fourteen more succeeded for the moment in making their escape, but most of them were subsequently taken.;thistlewood and fourteen more succeeded for the moment in making their escape , but most of them were subsequently taken .;0
lindajohnson-11_lj010-0105;lindajohnson-11;lj010-0105;Thistlewood was discovered next morning in a mean house in White Street, Moorfields.;thistlewood was discovered next morning in a mean house in white street , moorfields .;0
lindajohnson-11_lj010-0106;lindajohnson-11;lj010-0106;He was in bed with his breeches on (in the pockets of which were found a number of cartridges), the black belt he had worn at Cato Street,;he was in bed with his breeches on ( in the pockets of which were found a number of cartridges ) , the black belt he had worn at cato street ,;2
lindajohnson-11_lj010-0107;lindajohnson-11;lj010-0107;and a military sash.;and a military sash .;2
lindajohnson-11_lj010-0108;lindajohnson-11;lj010-0108;The trial of the conspirators came on some six weeks later, at the Old Bailey.;the trial of the conspirators came on some six weeks later , at the old bailey .;2
lindajohnson-11_lj010-0109;lindajohnson-11;lj010-0109;Thistlewood made a long and rambling defense, the chief features of which were abuse of Lord Sidmouth, and the vilification of the informer Edwards.;thistlewood made a long and rambling defense , the chief features of which were abuse of lord sidmouth , and the vilification of the informer edwards .;2
lindajohnson-11_lj010-0110;lindajohnson-11;lj010-0110;Several of the other prisoners took the same line as regards Edwards,;several of the other prisoners took the same line as regards edwards ,;2
lindajohnson-11_lj010-0111;lindajohnson-11;lj010-0111;and there seems to have been good reason for supposing that he was a greater villain than any of those arraigned.;and there seems to have been good reason for supposing that he was a greater villain than any of those arraigned .;2
lindajohnson-11_lj010-0112;lindajohnson-11;lj010-0112;He had been in a state of abject misery, and when he first joined "the reformers," as the Cato Street conspirators called themselves,;he had been in a state of abject misery , and when he first joined " the reformers , " as the cato street conspirators called themselves ,;2
lindajohnson-11_lj010-0113;lindajohnson-11;lj010-0113;he had neither a bed to lie upon nor a coat to his back.;he had neither a bed to lie upon nor a coat to his back .;2
lindajohnson-11_lj010-0114;lindajohnson-11;lj010-0114;His sudden access to means unlimited was no doubt due to the profitable role he soon adopted of Government informer and spy,;his sudden access to means unlimited was no doubt due to the profitable role he soon adopted of government informer and spy ,;2
lindajohnson-11_lj010-0115;lindajohnson-11;lj010-0115;and it is pretty certain that for some time he served both sides,;and it is pretty certain that for some time he served both sides ,;2
lindajohnson-11_lj010-0116;lindajohnson-11;lj010-0116;on the one inveigling silly enthusiasts to join in the plot, and denouncing them on the other.;on the one inveigling silly enthusiasts to join in the plot , and denouncing them on the other .;2
lindajohnson-11_lj010-0117;lindajohnson-11;lj010-0117;The employment of Edwards, and the manner in which the conspirators were allowed to commit themselves further and further before the law was set in motion against them,;the employment of edwards , and the manner in which the conspirators were allowed to commit themselves further and further before the law was set in motion against them ,;2
lindajohnson-11_lj010-0118;lindajohnson-11;lj010-0118;were not altogether creditable to the Government.;were not altogether creditable to the government .;2
lindajohnson-11_lj010-0119;lindajohnson-11;lj010-0119;It was asserted, not without foundation, at these trials, that Edwards repeatedly incited the associates he was betraying;it was asserted , not without foundation , at these trials , that edwards repeatedly incited the associates he was betraying;2
lindajohnson-11_lj010-0120;lindajohnson-11;lj010-0120;to commit outrage, to set fire to houses, throw hand-grenades into the carriages of ministers,;to commit outrage , to set fire to houses , throw hand - grenades into the carriages of ministers ,;2
lindajohnson-11_lj010-0121;lindajohnson-11;lj010-0121;that he was, to use Thistlewood's words, "a contriver, instigator, and entrapper.";that he was , to use thistlewood's words , " a contriver , instigator , and entrapper . ";2
lindajohnson-11_lj010-0122;lindajohnson-11;lj010-0122;The Government were probably not proud of their agent, for Edwards, after the conviction had been assured, went abroad to enjoy, it was said,;the government were probably not proud of their agent , for edwards , after the conviction had been assured , went abroad to enjoy , it was said ,;2
lindajohnson-11_lj010-0123;lindajohnson-11;lj010-0123;an ample pension, so long as he did not return to England.;an ample pension , so long as he did not return to england .;2
lindajohnson-11_lj010-0124;lindajohnson-11;lj010-0124;Five of the conspirators, Thistlewood, Ings, Brunt, Davidson, and Tidd, were sentenced to death,;five of the conspirators , thistlewood , ings , brunt , davidson , and tidd , were sentenced to death ,;2
lindajohnson-11_lj010-0125;lindajohnson-11;lj010-0125;and suffered in the usual way in front of Newgate, with the additional penalty of decapitation, as traitors, after they had been hanged.;and suffered in the usual way in front of newgate , with the additional penalty of decapitation , as traitors , after they had been hanged .;2
lindajohnson-11_lj010-0126;lindajohnson-11;lj010-0126;A crowd as great as any known collected in the Old Bailey to see the ceremony, about which there were some peculiar features worth recording.;a crowd as great as any known collected in the old bailey to see the ceremony , about which there were some peculiar features worth recording .;2
lindajohnson-11_lj010-0127;lindajohnson-11;lj010-0127;The reckless demeanor of all the convicts except Davidson was most marked. Thistlewood and Ings sucked oranges on the scaffold,;the reckless demeanor of all the convicts except davidson was most marked . thistlewood and ings sucked oranges on the scaffold ,;0
lindajohnson-11_lj010-0128;lindajohnson-11;lj010-0128;they with Brunt and Tidd scorned the ordinary's ministrations,;they with brunt and tidd scorned the ordinary's ministrations ,;2
lindajohnson-11_lj010-0129;lindajohnson-11;lj010-0129;but Ings said he hoped God would be more merciful to him than men had been.;but ings said he hoped god would be more merciful to him than men had been .;2
lindajohnson-11_lj010-0130;lindajohnson-11;lj010-0130;Ings was especially defiant. He sought to cheer Davidson, who seemed affected, crying out,;ings was especially defiant . he sought to cheer davidson , who seemed affected , crying out ,;2
lindajohnson-11_lj010-0131;lindajohnson-11;lj010-0131;Come, old cock-of-wax, it will soon be over.;come , old cock - of - wax , it will soon be over .;2
lindajohnson-11_lj010-0132;lindajohnson-11;lj010-0132;As the executioner fastened the noose, he nodded to a friend he saw in the crowd,;as the executioner fastened the noose , he nodded to a friend he saw in the crowd ,;2
lindajohnson-11_lj010-0133;lindajohnson-11;lj010-0133;and catching sight of the coffins ranged around the gallows, he smiled at the show with contemptuous indifference.;and catching sight of the coffins ranged around the gallows , he smiled at the show with contemptuous indifference .;2
lindajohnson-11_lj010-0134;lindajohnson-11;lj010-0134;He roared out snatches of a song about Death or Liberty, and just before he was turned off,;he roared out snatches of a song about death or liberty , and just before he was turned off ,;2
lindajohnson-11_lj010-0135;lindajohnson-11;lj010-0135;yelled out three cheers to the populace whom he faced.;yelled out three cheers to the populace whom he faced .;2
lindajohnson-11_lj010-0136;lindajohnson-11;lj010-0136;He told the executioner to "do it tidy," to pull it tight, and was in a state of hysterical exaltation up to the very last.;he told the executioner to " do it tidy , " to pull it tight , and was in a state of hysterical exaltation up to the very last .;2
